product_description,product_brand_id,product_image,product_name,product_id,product_category_id
"Laptop Dell\xa0Inspiron\xa0CPU Intel Core i5 hiệu năng ổn định, xử lý tốt tác vụ văn phòng, Hiển thị hình ảnh đẹp mắt trên màn hình lớn\xa0tới 15.6 inch, độ phân giải Full HD, Tần số quét màn hình tới 120Hz cho chuyển động khung hình mượt mà, RAM 16GB chuẩn DDR4 cho phép máy chạy mượt nhiều Tab cùng một lúc, Ổ cứng SSD 512GB mở ra không gian lưu trữ rộng lớn, khởi động máy nhanh, Bộ xử lý đồ họa Intel Iris Xe Graphics kết xuất hình ảnh đồ họa đẹp mắt, Dễ dàng truyền nhận dữ liệu với trang bị nhiều cổng kết nối thông dụng",17,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/1140/Dell_Inspiron_15_3530_i71.jpg,Laptop Dell Inspiron 15 35,103,17
"Laptop Dell\xa0Inspiron\xa0CPU Intel Core i5 hiệu năng ổn định, xử lý tốt tác vụ văn phòng, Hiển thị hình ảnh đẹp mắt trên màn hình lớn\xa0tới 15.6 inch, độ phân giải Full HD, Tần số quét màn hình tới 120Hz cho chuyển động khung hình mượt mà, RAM 16GB chuẩn DDR4 cho phép máy chạy mượt nhiều Tab cùng một lúc, Ổ cứng SSD 512GB mở ra không gian lưu trữ rộng lớn, khởi động máy nhanh, Bộ xử lý đồ họa Intel UHD Graphics kết xuất hình ảnh đồ họa đẹp mắt, Dễ dàng truyền nhận dữ liệu với trang bị nhiều cổng kết nối thông dụng",17,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/1116/Laptop-Dell-Inspiron-15-3520-i5.jpg,Laptop Dell Inspiron 15 3520 i5-1235U/16GB/512GB/Win11 (N3520-I5U165W11SLU),104,17
"Laptop Dell\xa0Inspiron\xa0Core i7 thế hệ thứ 13 hiệu năng mạnh mẽ, xử lý tốt các tác vụ, Hiển thị hình ảnh đẹp mắt trên màn hình lớn\xa0tới 15.6 inch, độ phân giải Full HD, Tần số quét màn hình tới 120Hz cho chuyển động khung hình mượt mà, RAM 16GB chuẩn DDR4 cho phép máy chạy mượt nhiều Tab cùng một lúc, Ổ cứng SSD 512GB mở ra không gian lưu trữ rộng lớn, khởi động máy nhanh, Bộ xử lý đồ họa Intel Iris Xe Graphics kết xuất hình ảnh đồ họa đẹp mắt, Dễ dàng truyền nhận dữ liệu với trang bị nhiều cổng kết nối thông dụng",17,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/1140/Dell_Inspiron_15_3530_i71_ule9-m7.jpg,Laptop Dell Inspiron 15 3530 i7-1355U/16GB/512GB/Win11 (N5I7305W1),105,17
"Laptop HP Victus Gaming\xa0có\xa0CPU Intel Core i5-13500H hiệu năng mạnh mẽ, Ổ cứng SSD dung lượng ""khủng"" tới 1TB khởi động máy nhanh, tha hồ lưu trữ, Card rời NVIDIA GeForce RTX 4050 6GB kết xuất đồ họa chân thực, đẹp mắt, RAM lớn tới 16GB DDR4 đa nhiệm tốt, xử lý mượt khi mở nhiều tab làm việc, Màn hình IPS FHD 15.6 inch không gian hiển thị rộng rãi, màu sắc sống động, Trang bị đa dạng các loại cổng kết nối thông dụng: HDMI, LAN, SD card,..., Diện mạo cá tính và thẩm mỹ, thiết kế\xa0chuẩn Gaming\xa0thu hút mọi ánh nhìn",16,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/1119/10057249-HP_Victus_Gaming_15-FA1088TX_i5-13500H__8C5M5PA_-1_dc1r-az.jpg,Laptop HP Victus Gaming 15-FA1086TX i5-13500H/16GB/1TB/Win11 (8C5M3PA),106,16
"Laptop HP Victus thiết kế\xa0chuẩn Gaming, diện mạo cá tính và thẩm mỹ, CPU Intel Core i5-13420H cấu hình mạnh mẽ, ""chiến"" mượt mà các tựa game, Card NVIDIA GeForce RTX 2050 4GB kết xuất đồ họa mượt mà và đẹp mắt, RAM 8GB chuẩn DDR4 đa nhiệm tốt, xử lý mượt khi mở nhiều tab làm việc, Không gian lưu trữ rộng lớn, khởi động máy nhanh với ổ cứng 512GB SSD, Màn hình FHD 15.6 inch không gian hiển thị rộng rãi, màu sắc sống động, Trang bị đa dạng các loại cổng kết nối thông dụng: HDMI, LAN, SD card,...",16,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/1119/10057249-HP_Victus_Gaming_15-FA1088TX_i5-13500H__8C5M5PA_-1_iugy-zq.jpg,Laptop HP Victus Gaming 15-FA1091TX i5-13420H/8GB/512GB/Win11 (8C5M8PA),107,16
"Laptop HP Victus thiết kế\xa0chuẩn Gaming, diện mạo cá tính và thẩm mỹ, Cấu hình mạnh mẽ với chip Intel Core i5- 13420H, ""cân"" mọi tựa game kịch tính, Card NVIDIA GeForce RTX 2050 mang đến hiệu ứng đồ họa đẹp chân thực, RAM DDR4 16GB hiệu năng cao, đa nhiệm tốt, xử lý mượt khi mở nhiều tab, Không gian lưu trữ rộng lớn, khởi động máy nhanh với ổ cứng 512GB SSD, Màn hình FHD 15.6 inch không gian hiển thị rộng rãi, màu sắc sống động, Trang bị đa dạng các loại cổng kết nối thông dụng: HDMI, LAN, SD card,...",16,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/1114/10057249-HP_Victus_Gaming_15-FA1088TX_i5-13500H__8C5M5PA_-1.jpg,Laptop HP Victus Gaming 15-FA1090TX i5-13420H/16GB/512GB/Win11 (8C5M7PA),108,16
"Laptop HP diện mạo sang trọng, thiết kế mỏng nhẹ dễ dàng mang theo, CPU Intel Core i7-1355U xử lý mượt mọi tác vụ từ làm việc đến giải trí, RAM 16GB chuẩn DDR4 đa nhiệm tốt, không giật lag khi mở nhiều tab, Ổ cứng SSD 512GB khởi động máy nhanh, không gian lưu trữ dữ liệu lớn, Card đồ họa\xa0NVIDIA GeForce MX550 2GB tái hiện hình ảnh đẹp mãn nhãn, Màn hình Full HD 15.6"" hiển thị hình ảnh sắc nét, màu sắc sống động, Trang bị đa dạng cổng kết nối, dễ dàng chia sẻ và truyền tải dữ liệu",16,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/1119/10056500-laptop-hp-pavilion-15-eg3035tx-i7-1355u-8u6l7pa-1.jpg,Laptop HP Pavilion 15-eg3035TX i7-1355U/16GB/512GB/Win11 (8U6L7PA),109,16
"Laptop HP màu Bạc sang trọng, thiết kế mỏng nhẹ dễ dàng mang theo, CPU Intel Core 5-120U mới xử lý mượt mọi tác vụ từ làm việc đến giải trí, RAM 16GB chuẩn DDR4 đa nhiệm tốt, không giật lag khi mở nhiều tab, Ổ cứng SSD 512GB khởi động máy nhanh, không gian lưu trữ dữ liệu lớn, Màn hình Full HD 14 inch hiển thị hình ảnh sắc nét, màu sắc sống động, Camera HP True Vision HD giúp gọi trực tuyến với hình ảnh chất lượng cao, Trang bị đa dạng cổng kết nối, dễ dàng chia sẻ và truyền tải dữ liệu",16,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/1006/HP_14-EP1011TU_Core_5-120U16GB512GBWin11__9Z2W3PA_1.jpg,Laptop HP 14-EP1011TU Core 5-120U/16GB/512GB/Win11 (9Z2W3PA),110,16
"Laptop HP màu Bạc sang trọng, thiết kế mỏng nhẹ dễ dàng mang theo, CPU Intel Core 5-120U\xa0mới xử lý mượt mọi tác vụ từ làm việc đến giải trí, RAM 16GB chuẩn DDR4 đa nhiệm tốt, không giật lag khi mở nhiều tab, Ổ cứng SSD 512GB khởi động máy nhanh, không gian lưu trữ dữ liệu lớn, Màn hình Full HD 14 inch hiển thị hình ảnh sắc nét, màu sắc sống động, Camera HP True Vision HD giúp gọi trực tuyến với hình ảnh chất lượng cao, Trang bị đa dạng cổng kết nối, dễ dàng chia sẻ và truyền tải dữ liệu",16,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/1006/HP_Pavilion_X360_14-EK2017TU_Core_5-120U__9Z2V5PA_1.jpg,Laptop HP Pavilion X360 14-EK2017TU Core 5-120U/16GB/512GB/Win11 (9Z2V5PA),111,16
"Laptop HP màu Bạc sang trọng, thiết kế mỏng nhẹ dễ dàng mang theo, CPU Intel Core 7-150U\xa0mới xử lý mượt mọi tác vụ từ làm việc đến giải trí, RAM 16GB chuẩn DDR4 đa nhiệm tốt, không giật lag khi mở nhiều tab, Ổ cứng SSD 512GB khởi động máy nhanh, không gian lưu trữ dữ liệu lớn, Màn hình Full HD 14 inch hiển thị hình ảnh sắc nét, màu sắc sống động, Camera HP True Vision HD giúp gọi trực tuyến với hình ảnh chất lượng cao, Trang bị đa dạng cổng kết nối, dễ dàng chia sẻ và truyền tải dữ liệu",16,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/1006/HP_Pavilion_X360_14-EK2013TU_Core_7-150U__9Z2V4PA_1.jpg,Laptop HP Pavilion X360 14-EK2013TU Core 7-150U/16GB/512GB/Win11 (9Z2V4PA),112,16
"Laptop HP màu Bạc sang trọng, thiết kế mỏng nhẹ dễ dàng mang theo, CPU Intel Core i5-1335U\xa0xử lý mượt mọi tác vụ từ làm việc đến giải trí, RAM 8GB chuẩn DDR4 đa nhiệm tốt, không giật lag khi mở nhiều tab, Ổ cứng SSD 512GB khởi động máy nhanh, không gian lưu trữ dữ liệu lớn, Card đồ họa tích hợp Intel Iris Xe giúp tái hiện hình ảnh đẹp mãn nhãn, Màn hình Full HD 14 inch hiển thị hình ảnh sắc nét, màu sắc sống động, Trang bị đa dạng cổng kết nối, dễ dàng chia sẻ và truyền tải dữ liệu",16,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/1119/10056767-laptop-hp-14-ep0128tu-i5-1335u-8u6l5pa-1.jpg,Laptop HP 14-EP0128TU i5-1335U/8GB/512GB/Win11 (8U6L5PA),113,16
"Laptop HP màu Bạc sang trọng, thiết kế mỏng nhẹ dễ dàng mang theo, CPU Intel Core i7-1355U xử lý mượt mọi tác vụ từ làm việc đến giải trí, RAM 16GB chuẩn DDR4 đa nhiệm tốt, không giật lag khi mở nhiều tab, Ổ cứng SSD 512GB khởi động máy nhanh, không gian lưu trữ dữ liệu lớn, Card đồ họa tích hợp Intel Iris Xe giúp tái hiện hình ảnh đẹp mãn nhãn, Màn hình Full HD 14 inch hiển thị hình ảnh sắc nét, màu sắc sống động, Trang bị đa dạng cổng kết nối, dễ dàng chia sẻ và truyền tải dữ liệu",16,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/1114/10056808-laptop-hp-14-ep0110tu-i7-1335u-8c5k9pa-1_0pm7-kw.jpg,Laptop HP 14-EP0110TU i7-1355U/16GB/512GB/Win11 (8C5K9PA),114,16
"Laptop HP\xa0Pavilion X360 mỏng nhẹ chỉ khoảng 1.54kg, bản lề gập mở 360° linh hoạt, Màn hình IPS 14 inch Full HD hiển thị các nội dung sắc nét, màu sắc sống động, Bộ vi xử lý Intel Core\xa0i5-1335U mạnh mẽ, làm việc tốt, “chiến” game mượt, RAM DDR4 16GB đa nhiệm tốt, chạy mượt khi mở nhiều tab làm việc cùng lúc, Ổ cứng SSD 512GB khởi động máy nhanh, mở ra không gian lưu trữ rộng lớn, Thời lượng pin kéo dài bền bỉ giúp bạn yên tâm làm việc, giải trí liền mạch, Trang bị đa dạng các cổng kết nối, đáp ứng đầy đủ nhu cầu sử dụng",16,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/1119/10057299-HP_Pavilion_X360_14-EK1049TU__80R27PA_-1.jpg,Laptop HP Pavilion X360 14-EK1049TU i5-1335U/16GB/512GB/Win11 (80R27PA),115,16
"Laptop HP\xa0diện mạo sang trọng, thiết kế mỏng nhẹ dễ dàng mang theo, CPU Intel Core i5-1334U xử lý mượt mọi tác vụ từ làm việc đến giải trí, RAM 8GB chuẩn DDR4 đa nhiệm tốt, không giật lag khi mở nhiều tab, Ổ cứng SSD 512GB khởi động máy nhanh, không gian lưu trữ dữ liệu lớn, Màn hình Full HD lớn tới 15.6 inch hiển thị hình ảnh sắc nét, màu sắc sống động, Trang bị đa dạng cổng kết nối, dễ dàng chia sẻ và truyền tải dữ liệu",16,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/1120/HP_250_G10_i5-1334U8GB512GBWin11__A06FRPT_1.jpg,Laptop HP 250 G10 i5-1334U/8GB/512GB/Win11 (A06FRPT),116,16
"Laptop HP\xa0thiết kế\xa0bản lề 360 độ kết hợp màn hình cảm ứng đa điểm tiện lợi, CPU Intel Core Ultra 5 125U tiên tiến cho hiệu năng mạnh mẽ, xử lý mượt mọi tác vụ, RAM LPDDR5 tiết kiệm điện, dung lượng 16GB làm việc mượt khi mở nhiều Tab, Ổ cứng SSD dung lượng ""khủng"" tới 1TB khởi động máy nhanh, tha hồ lưu dữ liệu, Màn hình 14"" 2.8K phủ tấm nền OLED cao cấp hiển thị hình ảnh sắc nét, chân thật, Được tích hợp hệ điều hành Windows 11 với giao diện thân thiện, dễ sử dụng, Trang bị đầy đủ các cổng nhận/ truyền dữ liệu thông dụng như: USB, HDMI,.v.v.",16,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/1006/HP_Envy_X360_14-FC0091TU_U5-125U__A19C1PA_1.jpg,Laptop HP Envy X360 14-FC0091TU U5-125U/16GB/1TB/Win11 (A19C1PA),117,16
"Laptop HP\xa0thiết kế\xa0bản lề 360 độ kết hợp màn hình cảm ứng đa điểm tiện lợi, CPU Intel Core Ultra 7 155U tiên tiến cho hiệu năng mạnh mẽ, xử lý mượt mọi tác vụ, RAM LPDDR5 tiết kiệm điện, dung lượng lớn tới 32GB làm việc mượt khi mở nhiều Tab, Ổ cứng SSD 512GB giúp khởi động máy nhanh hơn, mở rộng không gian lưu trữ, Màn hình 14"" 2.8K phủ tấm nền OLED cao cấp hiển thị hình ảnh sắc nét, chân thật, Được tích hợp hệ điều hành Windows 11 với giao diện thân thiện, dễ sử dụng, Trang bị đầy đủ các cổng nhận/ truyền dữ liệu thông dụng như: USB, HDMI,.v.v.",16,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/1006/HP_Envy_X360_14-FC0086TU_U7-155U__A19BWPA_1.jpg,Laptop HP Envy X360 14-FC0086TU U7-155U/32GB/512GB/Win11 (A19BWPA),118,16
"Laptop HP\xa0thiết kế\xa0bản lề 360 độ kết hợp màn hình cảm ứng đa điểm tiện lợi, CPU Intel Core Ultra 7 155U tiên tiến cho hiệu năng mạnh mẽ, xử lý mượt mọi tác vụ, RAM LPDDR5 tiết kiệm điện, dung lượng lớn tới 32GB làm việc mượt khi mở nhiều Tab, Ổ cứng SSD dung lượng ""khủng"" tới 1TB khởi động máy nhanh, tha hồ lưu dữ liệu, Màn hình 14"" 2.8K phủ tấm nền OLED cao cấp hiển thị hình ảnh sắc nét, chân thật, Được tích hợp hệ điều hành Windows 11 với giao diện thân thiện, dễ sử dụng, Trang bị đầy đủ các cổng nhận/ truyền dữ liệu thông dụng như: USB, HDMI,.v.v.",16,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/1006/HP_Envy_X360_14-FC0083TU_U7-155U32GB1TBWin11__A19BSPA_1.jpg,Laptop HP Envy X360 14-FC0083TU U7-155U/32GB/1TB/Win11 (A19BSPA),119,16
"Laptop Lenovo V14\xa0G4 diện mạo sang trọng, mỏng nhẹ dễ dàng mang theo, CPU Intel Core i7-1355U hiệu năng mạnh mẽ, xử lý mượt các tác vụ văn phòng, Bộ xử lý đồ họa Intel Iris Xe Graphics đáp ứng tốt các nhu cầu làm việc với đồ họa, RAM DDR4 16GB mang đến tốc độ vượt trội, chạy mượt khi mở nhiều tab làm việc, Ổ cứng SSD dung lượng 512GB cho không gian lưu trữ rộng rãi, mở máy nhanh, Trang bị đa dạng cổng kết nối, đáp ứng đầy đủ nhu cầu truyền/nhận dữ liệu",22,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/1141/Lenovo_V14_G4_IRU_CT1_0.jpg,Laptop Lenovo V14 G4 i7-1355U/16GB/512GB/Win11 (83A00012VN),120,22
"Laptop Lenovo V15\xa0diện mạo sang trọng, mỏng nhẹ dễ dàng mang theo, CPU Intel Core i5\xa0Gen 13 8 nhân hiệu năng mạnh mẽ, xử lý mượt các tác vụ văn phòng, Bộ xử lý đồ họa Intel UHD Graphics đáp ứng tốt các nhu cầu làm việc với đồ họa, RAM DDR4 16GB mang đến tốc độ vượt trội, chạy mượt khi mở nhiều tab làm việc, Ổ cứng SSD dung lượng 512GB cho không gian lưu trữ rộng rãi, mở máy nhanh, Trang bị đa dạng cổng kết nối, đáp ứng đầy đủ nhu cầu truyền/nhận dữ liệu",22,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/1126/Lenovo_V15_G4_IRU_i5-13420H16GB512GBWin11__83A100FYVN_1.jpg,Laptop Lenovo V15 G4 IRU i5-13420H/16GB/512GB/Win11 (83A100FYVN_16G),121,22
"Laptop MSI thiết kế sang trọng, trọng lượng nhẹ dễ dàng mang theo sử dụng, Bản lề gập mở 180 độ, dễ dàng chia sẻ dữ liệu với đối tác trong các cuộc họp, CPU Intel Core i7-1355U mạnh mẽ, chạy mượt mọi tác vụ học tập và văn phòng, RAM DDR4 16GB đa nhiệm tốt, mở nhiều Tab khi làm việc mà không bị giật, lag, Ổ cứng SSD 512GB lưu trữ nhiều dữ liệu, khởi động máy và ứng dụng nhanh, Tích hợp card Intel Iris Xe Graphics, phục vụ ổn định các tác vụ làm việc đồ họa, Màn hình Full HD 14 inch, không gian hiển thị rộng rãi, màu sắc sống động, Trang bị đa dạng cổng kết nối, đáp ứng đầy đủ nhu cầu truyền tải dữ liệu",21,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/1119/10055546-laptop-msi-modern-14-i7-1355u-c13m-607vn-1.jpg,Laptop MSI Modern 14 i7-1355U/16GB/512GB/Win11 (C13M-607VN),122,21
"Laptop có bộ vi xử lý\xa0Intel Core i5-12500H giúp xử lý tốt công việc, chơi game giải trí, RAM 8GB DDR4 giúp laptop đa nhiệm mượt mà, ổn định, hạn chế giật lag, Ổ cứng SSD 512GB giúp khởi động máy nhanh, không gian lưu trữ tốt, ""Màn hình 15.6 FHD cho trải nghiệm hình ảnh sắc nét, màu sắc chân thực"", Trải nghiệm âm thanh to, rõ sống động với công nghệ\xa0Acer TrueHarmony",20,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/1119/10051484-laptop-acer-nitro-5-an515-58-52sp-nhqfhsv001-1.jpg,Laptop Acer Nitro 5 AN515-58-52SP i5-12500H/8GB/512GB/Win11 (NH.QFHSV.001),123,20
"Logitech Pebble Mouse 2 M350s dáng tròn mỏng, màu sắc bắt mắt, Công nghệ Silent Touch giảm 90% của tiếng nhấp chuột tạo ra, Chuyển đổi giữa 3 thiết bị của bạn chỉ bằng 1 lần nhấn nút Easy-Switch, Sử dụng lâu hơn với pin AA tích hợp với thời gian sử dụng lên đến 24 tháng, Thiết kế có trọng lượng nhẹ, chất liệu làm từ nhựa tái chế hơn 50%",40,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/897/10056523-chuot-khong-day-logitech-pebble-mouse-2-m350s-den-1.jpg,Chuột không dây Logitech Pebble Mouse 2 M350s,124,40
